Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
ExpSolar,00000,S1,NA,Chile,-38.6908,-73.3533,-4,69
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2007,6,17,3,0,0.0,0.0,0.0,2.8,2.8,91.5,1010.1,1.3,151.5,0
2007,6,17,4,0,0.0,0.0,0.0,2.6,2.6,91.5,1011.2,1.9,121.5,0
2007,6,17,5,0,0.0,0.0,0.0,2.3,2.3,93.1,1012.5,2.5,88.5,0
2007,6,17,6,0,0.0,0.0,0.0,2.5,2.5,88.8,1011.8,2.5,69.0,0
2007,6,17,7,0,0.0,0.0,0.0,2.4,2.4,92.4,1013.0,2.8,63.0,0
2007,6,17,8,0,0.0,0.0,0.0,1.6,1.6,88.9,1010.9,2.6,61.5,0
2007,6,17,9,0,96.2,576.5,23.7,2.5,2.5,91.5,1013.3,2.8,52.5,0
2007,6,17,10,0,248.0,787.2,34.6,3.8,3.8,96.8,1015.1,2.8,70.5,0
2007,6,17,11,0,370.4,868.9,39.2,5.0,5.0,95.2,1016.3,3.0,81.0,0
2007,6,17,12,0,447.0,905.0,41.2,6.6,6.6,97.6,1019.9,3.2,96.0,0
2007,6,17,13,0,469.9,914.7,41.7,7.8,7.8,96.6,1020.6,3.2,127.5,0
2007,6,17,14,0,436.8,901.9,40.9,9.2,9.2,94.8,1020.4,2.7,105.0,0
2007,6,17,15,0,351.0,860.5,38.5,9.8,9.8,98.6,1021.7,2.5,147.0,0
2007,6,17,16,0,221.2,765.7,33.1,9.5,9.5,93.6,1020.3,2.2,151.5,0
2007,6,17,17,0,67.1,501.5,19.7,7.8,7.8,97.3,1018.6,2.1,139.5,0
2007,6,17,18,0,0.0,0.0,0.0,6.6,6.6,88.2,1017.3,2.7,123.0,0
2007,6,17,19,0,0.0,0.0,0.0,6.0,6.0,83.9,1016.7,2.8,117.0,0
2007,6,17,20,0,0.0,0.0,0.0,5.4,5.4,82.0,1015.3,3.1,105.0,0
2007,6,17,21,0,0.0,0.0,0.0,4.8,4.8,75.3,1014.2,3.4,99.0,0
2007,6,17,22,0,0.0,0.0,0.0,4.2,4.2,71.3,1012.8,3.6,91.5,0
2007,6,17,23,0,0.0,0.0,0.0,3.4,3.4,62.3,1010.7,4.0,99.0,0
2007,6,18,0,0,0.0,0.0,0.0,3.1,3.1,74.2,1008.9,3.2,81.0,0
2007,6,18,1,0,0.0,0.0,0.0,2.6,2.6,81.3,1007.6,3.3,84.0,0
2007,6,18,2,0,0.0,0.0,0.0,2.2,2.2,89.6,1006.1,2.9,97.5,0
2007,6,18,3,0,0.0,0.0,0.0,2.0,2.0,88.7,1004.4,2.3,84.0,0
2007,6,18,4,0,0.0,0.0,0.0,1.7,1.7,91.8,1003.1,2.1,91.5,0
2007,6,18,5,0,0.0,0.0,0.0,1.4,1.4,91.7,1001.4,1.5,72.0,0
2007,6,18,6,0,0.0,0.0,0.0,0.9,0.9,88.3,1000.6,2.1,87.0,0
2007,6,18,7,0,0.0,0.0,0.0,0.6,0.6,91.0,999.4,2.2,85.5,0
2007,6,18,8,0,0.0,0.0,0.0,0.2,0.2,91.0,997.9,2.1,93.0,0
2007,6,18,9,0,30.6,5.8,29.9,0.8,0.8,91.2,999.1,2.3,81.0,0
2007,6,18,10,0,248.0,790.6,34.4,1.8,1.8,97.9,1000.4,2.2,78.0,0
2007,6,18,11,0,370.3,871.1,38.9,3.9,3.9,96.1,1002.1,2.0,87.0,0
2007,6,18,12,0,233.5,9.1,229.4,5.4,5.4,100.0,1003.4,2.4,90.0,0
2007,6,18,13,0,82.0,9.1,77.7,6.3,6.3,99.4,1004.4,1.8,93.0,0
2007,6,18,14,0,64.5,9.0,60.6,7.3,7.3,96.3,1005.5,1.5,66.0,0
2007,6,18,15,0,49.7,8.6,46.5,8.2,8.2,97.1,1006.7,0.4,348.0,0
2007,6,18,16,0,220.0,760.6,33.0,8.7,8.7,94.3,1008.0,0.6,298.5,0
2007,6,18,17,0,66.7,496.0,19.7,7.7,7.7,93.8,1007.3,1.0,316.5,0
2007,6,18,18,0,0.0,0.0,0.0,6.8,6.8,81.5,1006.6,1.2,325.5,0
2007,6,18,19,0,0.0,0.0,0.0,6.1,6.1,74.2,1006.5,1.5,340.5,0
2007,6,18,20,0,0.0,0.0,0.0,5.5,5.5,63.4,1006.3,2.2,358.5,0
2007,6,18,21,0,0.0,0.0,0.0,5.1,5.1,68.0,1006.0,2.5,4.5,0
2007,6,18,22,0,0.0,0.0,0.0,5.1,5.1,67.2,1006.6,2.9,7.5,0
2007,6,18,23,0,0.0,0.0,0.0,4.7,4.7,64.2,1005.8,2.8,13.5,0
2007,6,19,0,0,0.0,0.0,0.0,4.6,4.6,74.7,1006.0,3.1,13.5,0
2007,6,19,1,0,0.0,0.0,0.0,4.2,4.2,81.7,1005.1,2.6,10.5,0
2007,6,19,2,0,0.0,0.0,0.0,4.3,4.3,89.5,1004.9,2.6,12.0,0
2007,6,19,3,0,0.0,0.0,0.0,4.2,4.2,87.2,1004.7,2.7,15.0,0
2007,6,19,4,0,0.0,0.0,0.0,4.0,4.0,91.3,1003.8,2.7,15.0,0
2007,6,19,5,0,0.0,0.0,0.0,3.8,3.8,90.9,1002.6,3.1,19.5,0
2007,6,19,6,0,0.0,0.0,0.0,3.7,3.7,87.0,1002.4,2.7,21.0,0
2007,6,19,7,0,0.0,0.0,0.0,3.8,3.8,89.1,1002.1,2.8,16.5,0
2007,6,19,8,0,0.0,0.0,0.0,4.1,4.1,90.6,1002.7,2.7,16.5,0
2007,6,19,9,0,94.5,573.1,23.4,4.9,4.9,88.8,1001.8,3.3,358.5,0
2007,6,19,10,0,245.6,784.1,34.2,6.3,6.3,94.2,1001.2,3.3,355.5,0
2007,6,19,11,0,166.1,8.6,162.8,7.6,7.6,86.3,1000.8,3.6,345.0,0
2007,6,19,12,0,214.9,9.0,210.9,8.5,8.5,99.0,999.4,3.8,334.5,0
2007,6,19,13,0,464.8,905.9,41.3,9.1,9.1,100.0,998.6,4.3,334.5,0
2007,6,19,14,0,431.4,890.8,40.5,9.8,9.8,100.0,999.1,4.9,336.0,0
2007,6,19,15,0,346.5,849.1,38.1,9.8,9.8,99.8,998.5,4.7,337.5,0
2007,6,19,16,0,218.2,753.0,32.8,9.5,9.5,91.8,997.1,3.7,337.5,0
2007,6,19,17,0,66.3,490.2,19.7,7.8,7.8,82.7,994.8,2.2,343.5,0
2007,6,19,18,0,0.0,0.0,0.0,6.9,6.9,80.4,992.6,2.7,355.5,0
2007,6,19,19,0,0.0,0.0,0.0,6.3,6.3,75.0,991.4,3.1,357.0,0
2007,6,19,20,0,0.0,0.0,0.0,5.6,5.6,60.8,989.4,4.7,3.0,0
2007,6,19,21,0,0.0,0.0,0.0,5.0,5.0,69.8,987.6,4.5,3.0,0
2007,6,19,22,0,0.0,0.0,0.0,4.8,4.8,68.2,986.5,5.8,1.5,0
2007,6,19,23,0,0.0,0.0,0.0,5.0,5.0,61.8,984.5,6.1,349.5,0
2007,6,20,0,0,0.0,0.0,0.0,6.5,6.5,74.1,983.4,7.5,333.0,0
2007,6,20,1,0,0.0,0.0,0.0,6.5,6.5,80.1,981.9,8.3,318.0,0
2007,6,20,2,0,0.0,0.0,0.0,6.3,6.3,83.8,982.0,8.3,306.0,0
2007,6,20,3,0,0.0,0.0,0.0,6.2,6.2,81.5,982.3,7.6,301.5,0
2007,6,20,4,0,0.0,0.0,0.0,5.7,5.7,88.6,980.7,7.2,300.0,0
2007,6,20,5,0,0.0,0.0,0.0,5.2,5.2,89.3,980.5,7.4,301.5,0
2007,6,20,6,0,0.0,0.0,0.0,4.7,4.7,87.4,980.6,7.4,295.5,0
2007,6,20,7,0,0.0,0.0,0.0,4.2,4.2,87.2,981.3,6.6,292.5,0
2007,6,20,8,0,0.0,0.0,0.0,3.8,3.8,89.0,982.6,5.4,283.5,0
2007,6,20,9,0,92.2,561.0,23.1,3.1,3.1,81.0,982.6,5.8,291.0,0
2007,6,20,10,0,242.9,777.1,34.0,4.2,4.2,82.1,986.9,5.1,286.5,0
2007,6,20,11,0,365.5,861.3,38.6,6.2,6.2,82.1,991.5,5.7,295.5,0
2007,6,20,12,0,442.5,898.6,40.7,7.7,7.7,88.9,994.4,6.5,298.5,0
2007,6,20,13,0,210.4,9.1,206.1,9.2,9.2,91.9,998.7,7.0,303.0,0
2007,6,20,14,0,209.4,9.0,205.4,10.5,10.5,90.9,1003.6,7.2,309.0,0
2007,6,20,15,0,348.9,854.9,38.1,11.5,11.5,88.5,1007.8,7.3,313.5,0
2007,6,20,16,0,219.8,758.3,32.9,10.8,10.8,92.0,1006.9,7.1,315.0,0
2007,6,20,17,0,67.0,495.0,19.7,9.7,9.7,85.4,1005.7,6.4,318.0,0
2007,6,20,18,0,0.0,0.0,0.0,9.0,9.0,87.8,1004.5,6.5,321.0,0
2007,6,20,19,0,0.0,0.0,0.0,8.4,8.4,81.2,1003.3,6.9,322.5,0
2007,6,20,20,0,0.0,0.0,0.0,7.9,7.9,68.3,1001.9,7.3,327.0,0
2007,6,20,21,0,0.0,0.0,0.0,7.5,7.5,76.9,1000.0,7.6,328.5,0
2007,6,20,22,0,0.0,0.0,0.0,7.2,7.2,74.3,997.8,8.4,330.0,0
2007,6,20,23,0,0.0,0.0,0.0,6.9,6.9,71.5,995.7,8.4,331.5,0
2007,6,21,0,0,0.0,0.0,0.0,6.7,6.7,73.8,994.0,8.7,328.5,0
2007,6,21,1,0,0.0,0.0,0.0,6.5,6.5,80.1,992.2,9.7,330.0,0
2007,6,21,2,0,0.0,0.0,0.0,6.2,6.2,79.2,991.0,9.4,330.0,0
2007,6,21,3,0,0.0,0.0,0.0,5.9,5.9,77.1,989.9,9.1,330.0,0
2007,6,21,4,0,0.0,0.0,0.0,5.1,5.1,81.0,987.7,8.7,331.5,0
2007,6,21,5,0,0.0,0.0,0.0,4.6,4.6,85.9,985.6,8.5,334.5,0
2007,6,21,6,0,0.0,0.0,0.0,4.1,4.1,82.2,984.0,8.8,330.0,0
2007,6,21,7,0,0.0,0.0,0.0,4.8,4.8,86.1,985.4,8.7,328.5,0
2007,6,21,8,0,0.0,0.0,0.0,5.5,5.5,82.6,988.4,8.0,327.0,0
2007,6,21,9,0,18.1,5.4,17.4,6.3,6.3,82.7,989.8,8.6,324.0,0
2007,6,21,10,0,18.8,7.5,16.8,7.3,7.3,80.0,991.7,8.8,319.5,0
2007,6,21,11,0,28.4,8.3,25.2,8.3,8.3,75.8,994.2,8.6,319.5,0
2007,6,21,12,0,81.6,8.7,77.7,9.0,9.0,86.9,995.1,8.8,319.5,0
2007,6,21,13,0,87.1,8.8,82.9,9.7,9.7,88.5,997.3,8.3,321.0,0
2007,6,21,14,0,79.6,8.7,75.8,10.4,10.4,89.7,1000.4,7.6,322.5,0
2007,6,21,15,0,121.5,8.3,118.5,10.2,10.2,95.9,1000.5,7.1,324.0,0
2007,6,21,16,0,67.8,7.3,66.0,10.3,10.3,93.5,1000.4,7.0,325.5,0
2007,6,21,17,0,64.6,471.3,19.3,10.2,10.2,86.6,1000.1,7.0,327.0,0
2007,6,21,18,0,0.0,0.0,0.0,10.2,10.2,92.8,1000.4,7.0,331.5,0
2007,6,21,19,0,0.0,0.0,0.0,10.1,10.1,87.5,1000.1,7.2,330.0,0
2007,6,21,20,0,0.0,0.0,0.0,10.3,10.3,85.2,1000.2,7.1,331.5,0
2007,6,21,21,0,0.0,0.0,0.0,10.5,10.5,91.0,1000.5,6.9,328.5,0
2007,6,21,22,0,0.0,0.0,0.0,10.8,10.8,92.6,1001.2,7.0,328.5,0
2007,6,21,23,0,0.0,0.0,0.0,11.0,11.0,95.3,1001.3,6.5,325.5,0
2007,6,22,0,0,0.0,0.0,0.0,11.0,11.0,92.7,1000.9,5.9,327.0,0
2007,6,22,1,0,0.0,0.0,0.0,10.2,10.2,93.5,998.2,5.2,324.0,0
2007,6,22,2,0,0.0,0.0,0.0,9.6,9.6,92.3,996.6,4.4,307.5,0
2007,6,22,3,0,0.0,0.0,0.0,8.7,8.7,85.2,995.7,3.9,285.0,0
2007,6,22,4,0,0.0,0.0,0.0,7.1,7.1,90.5,994.0,2.9,271.5,0
2007,6,22,5,0,0.0,0.0,0.0,6.0,6.0,90.8,992.0,2.6,259.5,0
2007,6,22,6,0,0.0,0.0,0.0,5.3,5.3,88.6,992.5,2.4,253.5,0
2007,6,22,7,0,0.0,0.0,0.0,4.3,4.3,88.0,990.2,1.9,244.5,0
2007,6,22,8,0,0.0,0.0,0.0,4.6,4.6,90.0,992.6,2.9,249.0,0
2007,6,22,9,0,22.9,5.6,22.3,4.6,4.6,83.6,992.5,2.2,232.5,0
2007,6,22,10,0,242.9,780.3,33.8,5.2,5.2,86.7,993.4,2.4,229.5,0
2007,6,22,11,0,366.3,865.9,38.5,6.0,6.0,87.8,994.8,2.9,235.5,0
2007,6,22,12,0,37.0,9.0,33.0,6.0,6.0,93.8,993.8,3.6,249.0,0
2007,6,22,13,0,39.2,9.1,34.9,6.4,6.4,95.1,994.1,4.3,264.0,0
2007,6,22,14,0,36.0,8.9,32.1,6.7,6.7,93.2,996.3,4.8,270.0,0
2007,6,22,15,0,347.5,849.6,38.0,6.6,6.6,90.5,996.7,5.2,277.5,0
2007,6,22,16,0,219.6,754.3,32.9,6.6,6.6,91.9,997.5,5.5,280.5,0
2007,6,22,17,0,67.7,494.8,19.8,6.0,6.0,84.6,997.4,5.2,280.5,0
2007,6,22,18,0,0.0,0.0,0.0,5.7,5.7,83.6,998.0,4.8,277.5,0
2007,6,22,19,0,0.0,0.0,0.0,5.3,5.3,77.1,998.2,4.1,282.0,0
2007,6,22,20,0,0.0,0.0,0.0,5.1,5.1,61.4,998.8,3.9,282.0,0
2007,6,22,21,0,0.0,0.0,0.0,5.0,5.0,76.8,999.2,4.0,288.0,0
2007,6,22,22,0,0.0,0.0,0.0,5.2,5.2,79.0,999.4,4.5,288.0,0
2007,6,22,23,0,0.0,0.0,0.0,5.2,5.2,83.9,999.9,4.4,291.0,0
2007,6,23,0,0,0.0,0.0,0.0,5.3,5.3,85.1,1000.9,5.1,288.0,0
2007,6,23,1,0,0.0,0.0,0.0,5.3,5.3,93.5,1001.5,5.0,292.5,0
2007,6,23,2,0,0.0,0.0,0.0,5.5,5.5,91.0,1002.2,5.2,289.5,0
2007,6,23,3,0,0.0,0.0,0.0,5.7,5.7,88.0,1002.8,5.4,286.5,0
2007,6,23,4,0,0.0,0.0,0.0,5.7,5.7,89.9,1003.7,4.8,283.5,0
2007,6,23,5,0,0.0,0.0,0.0,5.7,5.7,91.8,1004.0,4.6,286.5,0
2007,6,23,6,0,0.0,0.0,0.0,5.7,5.7,87.9,1005.3,4.3,286.5,0
2007,6,23,7,0,0.0,0.0,0.0,5.4,5.4,90.5,1004.7,4.0,288.0,0
2007,6,23,8,0,0.0,0.0,0.0,5.2,5.2,89.0,1005.5,3.7,280.5,0
2007,6,23,9,0,27.9,5.4,27.3,6.0,6.0,88.3,1007.6,3.0,285.0,0
2007,6,23,10,0,51.7,7.6,49.7,6.5,6.5,89.2,1009.2,2.4,267.0,0
2007,6,23,11,0,40.0,8.5,36.8,7.4,7.4,91.6,1010.6,2.3,267.0,0
2007,6,23,12,0,217.7,8.8,213.8,8.5,8.5,94.2,1013.3,2.3,261.0,0
2007,6,23,13,0,171.1,8.9,166.9,9.4,9.4,95.2,1014.0,2.2,270.0,0
2007,6,23,14,0,126.6,8.8,122.8,10.0,10.0,94.9,1014.7,2.5,285.0,0
2007,6,23,15,0,100.2,8.4,97.1,9.9,9.9,95.6,1014.9,2.3,283.5,0
2007,6,23,16,0,64.3,7.4,62.5,9.7,9.7,94.5,1015.0,2.2,289.5,0
2007,6,23,17,0,67.3,482.3,20.2,9.3,9.3,91.1,1015.3,2.3,303.0,0
2007,6,23,18,0,0.0,0.0,0.0,8.8,8.8,89.4,1015.3,2.4,309.0,0
2007,6,23,19,0,0.0,0.0,0.0,8.8,8.8,85.2,1016.5,2.1,312.0,0
2007,6,23,20,0,0.0,0.0,0.0,8.7,8.7,84.6,1016.9,2.1,313.5,0
2007,6,23,21,0,0.0,0.0,0.0,8.5,8.5,85.3,1017.0,2.2,313.5,0
2007,6,23,22,0,0.0,0.0,0.0,8.5,8.5,85.6,1017.0,2.0,315.0,0
2007,6,23,23,0,0.0,0.0,0.0,8.3,8.3,86.2,1017.2,2.0,313.5,0
2007,6,24,0,0,0.0,0.0,0.0,8.1,8.1,87.6,1017.3,2.1,318.0,0
2007,6,24,1,0,0.0,0.0,0.0,7.7,7.7,85.7,1017.4,1.7,321.0,0
2007,6,24,2,0,0.0,0.0,0.0,7.4,7.4,91.9,1017.7,2.0,330.0,0
2007,6,24,3,0,0.0,0.0,0.0,6.9,6.9,89.0,1017.6,1.9,349.5,0
2007,6,24,4,0,0.0,0.0,0.0,6.7,6.7,89.0,1018.2,1.9,10.5,0
2007,6,24,5,0,0.0,0.0,0.0,6.2,6.2,89.9,1019.4,2.0,40.5,0
2007,6,24,6,0,0.0,0.0,0.0,5.7,5.7,87.2,1017.9,2.2,49.5,0
2007,6,24,7,0,0.0,0.0,0.0,5.4,5.4,90.5,1019.3,2.6,75.0,0
2007,6,24,8,0,0.0,0.0,0.0,4.9,4.9,88.2,1017.8,2.6,81.0,0
2007,6,24,9,0,23.7,5.4,23.1,5.4,5.4,92.7,1019.0,2.9,79.5,0
2007,6,24,10,0,69.9,7.6,67.9,6.8,6.8,92.6,1020.0,2.9,99.0,0
2007,6,24,11,0,357.0,840.1,39.0,8.7,8.7,96.0,1021.4,3.1,115.5,0
2007,6,24,12,0,433.2,877.4,41.2,10.1,10.1,96.6,1021.7,2.7,120.0,0
2007,6,24,13,0,457.0,887.7,41.7,11.2,11.2,96.6,1022.6,3.3,129.0,0
2007,6,24,14,0,426.0,875.1,40.9,12.0,12.0,95.6,1023.9,3.6,145.5,0
2007,6,24,15,0,343.5,834.8,38.5,11.7,11.7,97.1,1022.7,4.5,145.5,0
2007,6,24,16,0,217.8,741.4,33.3,11.4,11.4,93.2,1021.4,4.0,145.5,0
2007,6,24,17,0,68.1,485.5,20.3,10.4,10.4,97.5,1019.9,2.3,136.5,0
2007,6,24,18,0,0.0,0.0,0.0,9.7,9.7,85.3,1018.7,1.8,139.5,0
2007,6,24,19,0,0.0,0.0,0.0,8.8,8.8,81.0,1016.8,1.7,133.5,0
2007,6,24,20,0,0.0,0.0,0.0,8.2,8.2,84.1,1015.4,2.2,138.0,0
2007,6,24,21,0,0.0,0.0,0.0,7.3,7.3,77.3,1014.0,3.4,142.5,0
2007,6,24,22,0,0.0,0.0,0.0,7.0,7.0,76.4,1012.9,2.2,139.5,0
2007,6,24,23,0,0.0,0.0,0.0,6.0,6.0,65.3,1011.6,3.0,139.5,0
2007,6,25,0,0,0.0,0.0,0.0,5.5,5.5,80.6,1010.9,3.0,132.0,0
2007,6,25,1,0,0.0,0.0,0.0,4.9,4.9,87.2,1010.0,3.1,126.0,0
2007,6,25,2,0,0.0,0.0,0.0,4.6,4.6,94.4,1008.9,2.7,120.0,0
2007,6,25,3,0,0.0,0.0,0.0,4.1,4.1,94.0,1007.7,2.4,115.5,0
2007,6,25,4,0,0.0,0.0,0.0,3.8,3.8,91.2,1005.9,2.2,115.5,0
2007,6,25,5,0,0.0,0.0,0.0,3.4,3.4,91.9,1006.3,2.3,120.0,0
2007,6,25,6,0,0.0,0.0,0.0,3.1,3.1,95.2,1004.0,2.1,121.5,0
2007,6,25,7,0,0.0,0.0,0.0,2.8,2.8,92.5,1005.2,2.2,123.0,0
2007,6,25,8,0,0.0,0.0,0.0,2.4,2.4,98.3,1003.5,2.2,120.0,0
2007,6,25,9,0,92.3,571.2,23.3,2.8,2.8,95.9,1004.6,2.2,117.0,0
2007,6,25,10,0,245.2,788.8,34.4,3.6,3.6,100.0,1006.0,2.4,102.0,0
2007,6,25,11,0,369.4,872.6,39.1,4.9,4.9,100.0,1007.0,2.4,94.5,0
2007,6,25,12,0,447.2,908.3,41.2,6.1,6.1,100.0,1008.3,2.0,90.0,0
2007,6,25,13,0,471.4,917.5,41.8,7.5,7.5,100.0,1009.0,2.2,109.5,0
2007,6,25,14,0,439.7,904.8,41.1,9.0,9.0,98.2,1010.0,1.4,105.0,0
2007,6,25,15,0,354.4,862.6,38.7,9.9,9.9,98.2,1011.0,1.5,141.0,0
2007,6,25,16,0,225.3,767.8,33.5,10.5,10.5,94.6,1012.8,0.7,147.0,0
2007,6,25,17,0,71.5,511.7,20.7,9.2,9.2,98.6,1012.0,0.7,135.0,0
2007,6,25,18,0,0.0,0.0,0.0,8.3,8.3,86.6,1011.2,0.8,129.0,0
2007,6,25,19,0,0.0,0.0,0.0,7.5,7.5,81.7,1010.5,1.2,112.5,0
2007,6,25,20,0,0.0,0.0,0.0,7.0,7.0,79.5,1009.8,1.5,103.5,0
2007,6,25,21,0,0.0,0.0,0.0,6.5,6.5,70.7,1009.0,1.6,85.5,0
2007,6,25,22,0,0.0,0.0,0.0,6.3,6.3,67.2,1009.2,1.9,73.5,0
2007,6,25,23,0,0.0,0.0,0.0,5.9,5.9,63.1,1008.9,2.3,69.0,0
2007,6,26,0,0,0.0,0.0,0.0,5.6,5.6,76.4,1009.0,2.4,79.5,0
2007,6,26,1,0,0.0,0.0,0.0,4.8,4.8,81.0,1008.0,2.9,66.0,0
2007,6,26,2,0,0.0,0.0,0.0,4.5,4.5,92.7,1008.0,2.9,66.0,0
2007,6,26,3,0,0.0,0.0,0.0,3.9,3.9,93.2,1007.7,3.0,64.5,0
2007,6,26,4,0,0.0,0.0,0.0,3.2,3.2,92.6,1005.8,2.7,61.5,0
2007,6,26,5,0,0.0,0.0,0.0,2.8,2.8,92.1,1005.0,3.1,51.0,0
2007,6,26,6,0,0.0,0.0,0.0,2.9,2.9,95.7,1005.1,2.4,42.0,0
2007,6,26,7,0,0.0,0.0,0.0,3.2,3.2,93.8,1006.2,1.8,34.5,0
2007,6,26,8,0,0.0,0.0,0.0,3.4,3.4,99.5,1006.7,2.0,27.0,0
2007,6,26,9,0,22.7,5.6,22.0,4.7,4.7,97.2,1007.4,1.9,19.5,0
2007,6,26,10,0,40.9,7.7,38.8,5.3,5.3,96.9,1007.7,1.6,31.5,0
2007,6,26,11,0,125.6,8.6,122.3,6.6,6.6,97.5,1008.2,1.3,31.5,0
2007,6,26,12,0,202.3,8.9,198.3,7.6,7.6,100.0,1007.9,1.3,67.5,0
2007,6,26,13,0,166.9,9.0,162.6,8.4,8.4,98.6,1007.8,1.0,66.0,0
2007,6,26,14,0,113.9,8.9,109.9,9.1,9.1,95.1,1008.9,0.5,12.0,0
2007,6,26,15,0,86.7,8.5,83.6,9.5,9.5,94.0,1009.5,0.2,0.0,0
2007,6,26,16,0,83.9,7.6,82.0,9.4,9.4,86.5,1009.6,0.5,295.5,0
2007,6,26,17,0,22.3,5.0,21.8,7.8,7.8,78.7,1008.5,0.1,30.0,0
2007,6,26,18,0,0.0,0.0,0.0,7.0,7.0,78.5,1008.0,0.4,72.0,0
2007,6,26,19,0,0.0,0.0,0.0,6.4,6.4,76.5,1007.4,1.1,69.0,0
2007,6,26,20,0,0.0,0.0,0.0,6.0,6.0,77.7,1007.0,1.6,69.0,0
2007,6,26,21,0,0.0,0.0,0.0,5.7,5.7,71.0,1006.7,1.7,51.0,0
2007,6,26,22,0,0.0,0.0,0.0,5.5,5.5,69.9,1006.9,2.0,45.0,0
2007,6,26,23,0,0.0,0.0,0.0,5.2,5.2,75.5,1006.1,2.3,49.5,0
2007,6,27,0,0,0.0,0.0,0.0,4.9,4.9,86.6,1006.1,2.2,58.5,0
2007,6,27,1,0,0.0,0.0,0.0,4.5,4.5,89.5,1005.1,2.2,66.0,0
2007,6,27,2,0,0.0,0.0,0.0,4.0,4.0,95.9,1004.6,2.4,73.5,0
2007,6,27,3,0,0.0,0.0,0.0,4.1,4.1,94.2,1004.4,1.5,54.0,0
2007,6,27,4,0,0.0,0.0,0.0,3.9,3.9,96.0,1003.1,2.0,55.5,0
2007,6,27,5,0,0.0,0.0,0.0,3.8,3.8,95.2,1003.0,2.1,63.0,0
2007,6,27,6,0,0.0,0.0,0.0,4.1,4.1,96.8,1002.9,1.6,64.5,0
2007,6,27,7,0,0.0,0.0,0.0,4.4,4.4,95.3,1005.1,1.5,39.0,0
2007,6,27,8,0,0.0,0.0,0.0,4.5,4.5,99.5,1005.0,1.4,90.0,0
2007,6,27,9,0,13.6,5.6,12.9,4.9,4.9,97.6,1005.2,1.5,64.5,0
2007,6,27,10,0,75.2,7.8,73.2,5.7,5.7,94.1,1006.0,1.5,69.0,0
2007,6,27,11,0,126.8,8.7,123.6,6.7,6.7,97.1,1007.2,1.6,55.5,0
2007,6,27,12,0,444.1,899.9,41.1,7.5,7.5,95.1,1007.6,2.0,55.5,0
2007,6,27,13,0,468.1,908.5,41.7,7.9,7.9,97.1,1007.1,2.9,70.5,0
2007,6,27,14,0,436.5,895.2,40.9,8.6,8.6,96.5,1007.6,2.1,46.5,0
2007,6,27,15,0,143.3,8.5,140.2,8.8,8.8,96.3,1007.6,1.5,37.5,0
2007,6,27,16,0,80.2,7.6,78.3,9.3,9.3,94.8,1008.9,1.5,12.0,0
2007,6,27,17,0,21.5,5.1,21.0,7.9,7.9,90.6,1007.4,1.4,16.5,0
2007,6,27,18,0,0.0,0.0,0.0,6.8,6.8,85.1,1006.0,1.5,33.0,0
2007,6,27,19,0,0.0,0.0,0.0,6.0,6.0,80.1,1005.1,2.1,57.0,0
2007,6,27,20,0,0.0,0.0,0.0,5.7,5.7,81.5,1003.9,2.3,54.0,0
2007,6,27,21,0,0.0,0.0,0.0,5.2,5.2,72.3,1003.5,1.9,39.0,0
2007,6,27,22,0,0.0,0.0,0.0,4.4,4.4,71.0,1002.2,2.7,46.5,0
2007,6,27,23,0,0.0,0.0,0.0,3.8,3.8,75.9,1000.4,3.0,46.5,0
2007,6,28,0,0,0.0,0.0,0.0,3.4,3.4,73.9,999.4,2.9,36.0,0
2007,6,28,1,0,0.0,0.0,0.0,3.9,3.9,80.4,1000.8,2.5,25.5,0
2007,6,28,2,0,0.0,0.0,0.0,4.1,4.1,86.1,1002.2,2.2,43.5,0
2007,6,28,3,0,0.0,0.0,0.0,4.7,4.7,89.2,1003.3,2.6,64.5,0
2007,6,28,4,0,0.0,0.0,0.0,5.1,5.1,89.5,1003.8,2.5,85.5,0
2007,6,28,5,0,0.0,0.0,0.0,5.5,5.5,91.2,1005.2,2.7,76.5,0
2007,6,28,6,0,0.0,0.0,0.0,5.9,5.9,94.8,1004.8,2.2,82.5,0
2007,6,28,7,0,0.0,0.0,0.0,6.3,6.3,93.7,1006.5,1.0,33.0,0
2007,6,28,8,0,0.0,0.0,0.0,6.7,6.7,92.7,1006.9,0.8,354.0,0
2007,6,28,9,0,21.3,5.1,20.7,7.8,7.8,94.0,1007.7,1.2,358.5,0
2007,6,28,10,0,49.2,7.3,47.3,8.2,8.2,87.6,1008.3,1.4,9.0,0
2007,6,28,11,0,162.1,8.1,159.1,9.4,9.4,89.4,1009.2,1.4,358.5,0
2007,6,28,12,0,422.1,850.6,40.8,11.0,11.0,85.2,1009.6,0.7,336.0,0
2007,6,28,13,0,445.7,860.2,41.4,11.7,11.7,83.1,1010.1,0.6,315.0,0
2007,6,28,14,0,415.7,847.0,40.7,12.4,12.4,82.9,1011.4,1.2,309.0,0
2007,6,28,15,0,335.4,805.5,38.3,12.6,12.6,87.8,1012.2,1.1,313.5,0
2007,6,28,16,0,69.1,7.1,67.3,12.6,12.6,90.0,1012.9,1.5,318.0,0
