,mean_episode_rewards,std_episode_rewards,episodes,steps
413,-19.89355397610155,40.05375343185564,413,5.0
414,-19.838568367773313,40.08193490803848,414,5.0
415,-14.285470171807564,34.99281027523964,415,7.0
416,-24.997400751125813,43.302771054965994,416,4.0
417,-10.934057594364582,31.490079949724286,417,9.0
418,-8.068689996582458,27.72072926189288,418,12.0
419,-8.894429203082446,28.811020982325257,419,11.0
420,-8.26779759856011,27.659089529004664,420,12.0
421,-5.385495255745763,22.948860271263076,421,18.0
422,-10.97591624196317,31.476276982866867,422,9.0
423,-19.999648450898597,40.0001757803433,423,5.0
424,-14.233836140643831,35.01398820587341,424,7.0
425,-13.935206479180021,35.13784571695604,425,7.0
426,-5.705014133124327,24.351173264666283,426,16.0
427,-11.107387525377833,31.42828589286601,427,9.0
428,-11.047716786137782,31.44959126515302,428,9.0
429,-19.999924943951353,40.00003752828839,429,5.0
430,-16.445294451291304,37.36799219671491,430,6.0
431,-4.587851373555979,21.336581992031025,431,21.0
432,-9.923959778868076,30.026136097509717,432,10.0
433,-9.090884947487796,28.747986363720614,433,11.0
434,-19.999993933738565,40.00000303313231,434,5.0
435,-19.99090547976238,40.0045510173423,435,5.0
436,-5.518043858484766,23.621653045047097,436,17.0
437,-12.248573300422953,33.16814485418102,437,8.0
438,-12.334247661747339,33.135240844223944,438,8.0
439,-5.346899293311242,22.957724815601313,439,18.0
440,-8.12261925366866,27.704081296184167,440,12.0
441,-25.0,43.30127018922193,441,4.0
442,-11.079795675720609,31.438082405535294,442,9.0
443,-24.999999578793965,43.30127043240536,443,4.0
444,-14.047316333334653,35.09195165538248,444,7.0
445,-14.285584713253005,34.99276351006306,445,7.0
446,-9.688720472886946,30.1066751512279,446,10.0
447,-10.976750171072403,31.475442567183308,447,9.0
448,-8.655133597801141,28.88820314216774,448,11.0
449,-8.951134914973032,28.7934482071494,449,11.0
450,-12.406751417039153,33.10803650384777,450,8.0
451,-16.666666077528095,37.267799888467295,451,6.0
452,-14.265140846693757,35.00114308827142,452,7.0
453,-16.46090312207622,37.36086405730313,453,6.0
454,-16.594670850633406,37.30013126075761,454,6.0
455,-7.561043695008364,26.68608554589045,455,13.0
456,-6.68784948158182,25.88286217989554,456,14.0
457,-19.956021929560706,40.022079619038365,457,5.0
458,-19.999999999999996,40.0,458,5.0
459,-7.25440096133521,28.122216293194814,459,12.0
460,-24.99987158229395,43.30134433172299,460,4.0
461,-6.118482635213574,24.240735945520555,461,16.0
462,-14.281017377651754,34.99462984066221,462,7.0
463,-12.433478701892682,33.09721178172338,463,8.0
464,-7.125849248784186,28.15675694324162,464,12.0
465,-7.294860729847183,26.76492355593812,465,13.0
466,-19.995489064070945,40.002256379159924,466,5.0
467,-12.4327974620624,33.09742160910665,467,8.0
468,-12.27140956485188,33.1605416177467,468,8.0
469,-11.105419113255293,31.42898383444228,469,9.0
470,-9.819918720291843,30.061267158974974,470,10.0
471,-19.899175343865995,40.050888238471046,471,5.0
472,-8.169576436990218,27.689242564794526,472,12.0
473,-9.528505627613118,30.1595768733045,473,10.0
474,-5.1591722757209535,22.35529762257334,474,19.0
475,-19.999999718378206,40.0000001408109,475,5.0
476,-16.590341247500877,37.3020921911589,476,6.0
477,-19.99999705886058,40.00000147057012,477,5.0
478,-12.456025632488256,33.08868311006274,478,8.0
479,-14.124986305861524,35.05881749088725,479,7.0
480,-10.865817900797545,31.514624180362965,480,9.0
481,-8.734002182853924,30.58706111759271,481,10.0
482,-12.337874281622357,33.13376817255036,482,8.0
483,-4.811838961088769,21.839442144934754,483,20.0
484,-7.613693389935638,26.67078685135411,484,13.0
485,-4.362937740218964,20.871273200686566,485,22.0
486,-9.780011938671812,30.07516306131495,486,10.0
487,-8.672961716243744,28.88239872732443,487,11.0
488,-12.457459782096107,33.088130463642976,488,8.0
489,-6.222779998678722,24.213248377490498,489,16.0
490,-5.831533435368796,23.542237509465938,490,17.0
491,-14.168650234494729,35.04160634672837,491,7.0
492,-5.965019270328349,24.28317278317888,492,16.0
493,-19.9999998431965,40.000000078401754,493,5.0
494,-14.28240640368505,34.99406140186603,494,7.0
495,-11.098302407054941,31.431512919387625,495,9.0
496,-5.684700183962662,23.579818374973854,496,17.0
497,-19.840058433302282,40.08039146360968,497,5.0
498,-5.076566391636746,23.02446787128765,498,18.0
499,-16.541127936297173,37.32495560233896,499,6.0
